Customer_ID,Visit_Date,Park_Location,Customer_Type,Group_Size,Ticket_Type,Booking_Channel,Campaign_Source,Discount_Percent,Season,Is_Weekend,Ticket_Revenue_INR,FnB_Spend_INR,Merchandise_Spend_INR,Total_Revenue_INR,Repeat_Visitor,Satisfaction_Score,At_Risk_Customer
WON100687,2025-08-09,Bangalore,Family,4,Regular,Travel Agent/OTA,None (Organic),0,Monsoon,Yes,4224.0,976.39,1465.86,6666.25,No,2.5,Yes
WON102567,2025-08-09,Bangalore,School/College Group,61,Regular,Website,Search/SEM,10,Monsoon,Yes,57974.4,20395.21,7200.2,85569.81,No,2.9,Yes
WON100386,2025-08-09,Bangalore,Family,5,Regular,Mobile App,None (Organic),0,Monsoon,Yes,5280.0,1949.07,1386.34,8615.41,No,3.0,No
WON100144,2025-08-10,Hyderabad,Friends Group,5,Fast Track,Corporate Tie-up,Offline/Hoarding,15,Monsoon,Yes,8228.0,2228.89,713.58,11170.47,No,3.4,No
WON101069,2025-08-10,Kochi,Friends Group,4,Fast Track,Travel Agent/OTA,None (Organic),0,Monsoon,Yes,7744.0,1705.46,662.84,10112.3,No,3.0,No
WON100964,2025-08-10,Kochi,Family,3,Regular,Website,Email Campaign,10,Monsoon,Yes,2851.2,901.27,0.0,3752.47,No,3.6,No
WON102636,2025-08-10,Bangalore,Friends Group,6,Regular,Website,None (Organic),0,Monsoon,Yes,6336.0,3191.28,691.83,10219.11,Yes,3.1,No
WON101169,2025-08-10,Kochi,Solo,1,Fast Track,Website,Search/SEM,0,Monsoon,Yes,1936.0,442.26,120.36,2498.62,No,3.4,No
WON102598,2025-08-10,Kochi,Family,4,Fast Track,Website,Email Campaign,15,Monsoon,Yes,6582.4,1854.05,944.61,9381.06,No,2.9,Yes
WON102675,2025-08-10,Bangalore,Corporate Group,48,Regular,Website,Search/SEM,10,Monsoon,Yes,45619.2,17698.54,4968.96,68286.7,No,3.5,No
WON102833,2025-08-10,Kochi,Friends Group,8,Regular,Website,None (Organic),0,Monsoon,Yes,8448.0,5631.14,1576.26,15655.4,No,3.0,No
WON101850,2025-08-10,Hyderabad,Couple,2,Regular,Mobile App,None (Organic),0,Monsoon,Yes,2112.0,740.66,570.95,3423.61,No,2.6,Yes
WON102433,2025-08-10,Bangalore,Family,6,Fast Track,Corporate Tie-up,Offline/Hoarding,20,Monsoon,Yes,9292.8,3661.13,1132.13,14086.06,No,3.4,No
WON101526,2025-08-10,Bangalore,Couple,2,Regular,Website,None (Organic),0,Monsoon,Yes,2112.0,1358.47,323.77,3794.24,No,2.9,Yes
WON100466,2025-08-10,Hyderabad,Couple,2,Regular,Walk-in,Referral,10,Monsoon,Yes,1900.8,1116.92,110.25,3127.97,No,2.8,Yes
WON102094,2025-08-10,Kochi,Friends Group,6,Season Pass,Corporate Tie-up,Search/SEM,25,Monsoon,Yes,17820.0,3041.75,572.71,21434.46,Yes,3.2,No
WON102424,2025-08-10,Bangalore,Friends Group,5,Fast Track,Walk-in,None (Organic),0,Monsoon,Yes,9680.0,2231.91,610.58,12522.49,No,4.7,No
WON102490,2025-08-10,Bangalore,School/College Group,76,Regular,Website,Referral,10,Monsoon,Yes,72230.4,50139.13,16427.85,138797.38,No,2.8,Yes
WON100696,2025-08-10,Bangalore,Family,5,Combo (Park+Resort),Corporate Tie-up,Referral,25,Monsoon,Yes,12540.0,3301.09,934.99,16776.08,Yes,3.8,No
WON100288,2025-08-10,Kochi,Friends Group,4,Fast Track,Mobile App,None (Organic),0,Monsoon,Yes,7744.0,1177.3,1157.06,10078.36,No,3.7,No
WON100669,2025-08-10,Bangalore,Couple,2,Combo (Park+Resort),Corporate Tie-up,Email Campaign,15,Monsoon,Yes,5684.8,720.41,119.97,6525.18,No,2.7,Yes
WON101700,2025-08-10,Bangalore,Friends Group,8,Season Pass,Corporate Tie-up,Offline/Hoarding,20,Monsoon,Yes,25344.0,3277.03,2090.17,30711.2,Yes,2.7,No
WON100656,2025-08-10,Bangalore,Friends Group,5,Combo (Park+Resort),Walk-in,None (Organic),0,Monsoon,Yes,16720.0,1675.89,299.92,18695.81,No,2.3,Yes
WON100110,2025-08-11,Bangalore,Family,4,Season Pass,Walk-in,Search/SEM,15,Monsoon,No,12240.0,1875.29,885.39,15000.68,Yes,3.6,No
WON100250,2025-08-11,Kochi,School/College Group,72,Regular,Website,None (Organic),0,Monsoon,No,69120.0,10611.32,2735.66,82466.98,No,2.9,Yes
WON100269,2025-08-11,Bangalore,School/College Group,77,Fast Track,Mobile App,Email Campaign,10,Monsoon,No,121968.0,32239.46,16377.55,170585.01,No,3.0,No
WON100916,2025-08-11,Hyderabad,Couple,2,Regular,Travel Agent/OTA,Email Campaign,0,Monsoon,No,1920.0,931.34,291.11,3142.45,No,2.6,Yes
WON102665,2025-08-11,Bangalore,Couple,2,Combo (Park+Resort),Walk-in,None (Organic),0,Monsoon,No,6080.0,279.79,617.4,6977.19,No,3.2,No
WON102303,2025-08-11,Kochi,Family,4,Regular,Mobile App,Referral,0,Monsoon,No,3840.0,1894.46,578.59,6313.05,No,3.0,No
WON101269,2025-08-11,Kochi,Corporate Group,53,Regular,Mobile App,Search/SEM,10,Monsoon,No,45792.0,19959.36,8774.84,74526.2,No,3.2,No
WON100022,2025-08-11,Bangalore,Couple,2,Regular,Travel Agent/OTA,Referral,10,Monsoon,No,1728.0,484.71,165.39,2378.1,Yes,2.4,No
WON102755,2025-08-11,Hyderabad,Family,3,Regular,Corporate Tie-up,Social Media Ad,20,Monsoon,No,2304.0,689.83,235.9,3229.73,No,4.5,No
WON100019,2025-08-11,Kochi,Friends Group,8,Fast Track,Website,Search/SEM,0,Monsoon,No,14080.0,995.27,1306.52,16381.79,No,3.4,No
WON102208,2025-08-11,Bangalore,Family,5,Season Pass,Website,None (Organic),0,Monsoon,No,18000.0,1624.12,1263.92,20888.04,Yes,3.1,No
WON100416,2025-08-11,Hyderabad,Corporate Group,29,Regular,Website,Search/SEM,10,Monsoon,No,25056.0,6178.5,3225.49,34459.99,No,2.1,Yes
WON102709,2025-08-11,Bangalore,Family,4,Regular,Website,None (Organic),0,Monsoon,No,3840.0,1084.58,1233.38,6157.96,Yes,3.7,No
WON101829,2025-08-11,Kochi,Corporate Group,47,Regular,Corporate Tie-up,Social Media Ad,25,Monsoon,No,33840.0,11649.92,6644.97,52134.89,No,2.9,Yes
WON102565,2025-08-11,Kochi,Solo,1,Fast Track,Mobile App,Offline/Hoarding,20,Monsoon,No,1408.0,205.61,169.94,1783.55,No,3.4,No
WON102362,2025-08-11,Bangalore,Friends Group,9,Season Pass,Walk-in,None (Organic),0,Monsoon,No,32400.0,3569.15,431.79,36400.94,No,3.4,No
WON100896,2025-08-11,Bangalore,Family,6,Regular,Walk-in,Offline/Hoarding,15,Monsoon,No,4896.0,1638.18,1801.37,8335.55,No,3.9,No
WON102532,2025-08-11,Kochi,School/College Group,26,Fast Track,Corporate Tie-up,Email Campaign,15,Monsoon,No,38896.0,7157.19,1409.29,47462.48,Yes,2.7,No
WON102998,2025-08-11,Bangalore,Friends Group,8,Fast Track,Walk-in,None (Organic),0,Monsoon,No,14080.0,2103.25,1334.76,17518.01,No,2.9,Yes
WON100143,2025-08-12,Kochi,Couple,2,Season Pass,Walk-in,Offline/Hoarding,15,Monsoon,No,6120.0,738.68,407.89,7266.57,No,4.0,No
WON102942,2025-08-12,Bangalore,Family,4,Regular,Travel Agent/OTA,Social Media Ad,15,Monsoon,No,3264.0,2180.01,866.28,6310.29,Yes,2.9,No
WON102228,2025-08-12,Bangalore,Couple,2,Regular,Corporate Tie-up,Social Media Ad,20,Monsoon,No,1536.0,571.14,336.87,2444.01,No,3.0,No
WON100967,2025-08-12,Bangalore,Family,6,Regular,Travel Agent/OTA,None (Organic),0,Monsoon,No,5760.0,2035.68,592.79,8388.47,No,2.6,Yes
WON102229,2025-08-12,Bangalore,Friends Group,4,Regular,Corporate Tie-up,None (Organic),25,Monsoon,No,2880.0,297.0,718.61,3895.61,No,3.6,No
WON101974,2025-08-12,Bangalore,Friends Group,6,Regular,Walk-in,None (Organic),0,Monsoon,No,5760.0,1944.12,1198.92,8903.04,Yes,2.9,No
WON102451,2025-08-12,Hyderabad,Couple,2,Fast Track,Mobile App,Email Campaign,0,Monsoon,No,3520.0,273.08,275.33,4068.41,Yes,3.1,No
WON102715,2025-08-12,Hyderabad,Friends Group,4,Regular,Walk-in,Offline/Hoarding,0,Monsoon,No,3840.0,1829.65,550.53,6220.18,No,3.6,No
WON102522,2025-08-12,Hyderabad,Family,5,Regular,Website,Email Campaign,15,Monsoon,No,4080.0,2237.41,0.0,6317.41,No,3.4,No
WON102557,2025-08-12,Bangalore,Family,3,Season Pass,Website,None (Organic),0,Monsoon,No,10800.0,490.47,358.54,11649.01,Yes,3.4,No
WON102640,2025-08-12,Hyderabad,Corporate Group,45,Combo (Park+Resort),Website,Offline/Hoarding,10,Monsoon,No,123120.0,13110.73,10837.86,147068.59,No,2.8,Yes
WON101021,2025-08-12,Kochi,Couple,2,Regular,Walk-in,None (Organic),0,Monsoon,No,1920.0,547.93,128.78,2596.71,No,3.1,No
WON101816,2025-08-12,Hyderabad,Couple,2,Fast Track,Mobile App,Search/SEM,10,Monsoon,No,3168.0,547.04,72.92,3787.96,No,3.2,No
WON101188,2025-08-12,Bangalore,Friends Group,7,Fast Track,Website,Search/SEM,10,Monsoon,No,11088.0,3477.81,1984.46,16550.27,Yes,1.8,No
WON101070,2025-08-12,Hyderabad,Friends Group,4,Regular,Travel Agent/OTA,Email Campaign,0,Monsoon,No,3840.0,455.44,154.69,4450.13,No,2.8,Yes
WON101878,2025-08-12,Hyderabad,School/College Group,68,Combo (Park+Resort),Corporate Tie-up,None (Organic),25,Monsoon,No,155040.0,19290.15,0.0,174330.15,No,2.5,Yes
WON101803,2025-08-12,Bangalore,Couple,2,Regular,Website,Social Media Ad,10,Monsoon,No,1728.0,546.36,165.63,2439.99,No,2.7,Yes
WON102226,2025-08-13,Hyderabad,Family,3,Fast Track,Corporate Tie-up,Social Media Ad,20,Monsoon,No,4224.0,1031.66,516.57,5772.23,No,2.6,Yes
WON102725,2025-08-13,Bangalore,Couple,2,Regular,Website,Offline/Hoarding,0,Monsoon,No,1920.0,749.68,275.53,2945.21,Yes,3.4,No
WON102913,2025-08-13,Kochi,Family,3,Regular,Corporate Tie-up,Search/SEM,20,Monsoon,No,2304.0,515.64,50.41,2870.05,No,3.1,No
WON100247,2025-08-13,Bangalore,Friends Group,7,Combo (Park+Resort),Walk-in,Search/SEM,15,Monsoon,No,18088.0,2500.48,61.7,20650.18,No,3.1,No
WON100036,2025-08-13,Kochi,Friends Group,9,Season Pass,Mobile App,Email Campaign,20,Monsoon,No,25920.0,3332.6,989.36,30241.96,Yes,3.4,No
WON100741,2025-08-13,Bangalore,Family,5,Regular,Walk-in,Search/SEM,10,Monsoon,No,4320.0,2696.42,0.0,7016.42,Yes,3.9,No
WON102919,2025-08-13,Bangalore,Friends Group,9,Regular,Travel Agent/OTA,None (Organic),0,Monsoon,No,8640.0,5273.61,817.62,14731.23,Yes,3.5,No
WON102376,2025-08-13,Bangalore,Solo,1,Regular,Website,Search/SEM,10,Monsoon,No,864.0,369.63,63.7,1297.33,No,3.7,No
WON101910,2025-08-13,Bangalore,Solo,1,Regular,Website,Social Media Ad,0,Monsoon,No,960.0,444.08,93.42,1497.5,No,3.6,No
WON101730,2025-08-13,Bangalore,Family,5,Regular,Mobile App,Email Campaign,15,Monsoon,No,4080.0,1897.44,1494.09,7471.53,No,4.2,No
WON102215,2025-08-13,Bangalore,Couple,2,Regular,Travel Agent/OTA,None (Organic),0,Monsoon,No,1920.0,836.91,46.16,2803.07,No,2.1,Yes
WON101722,2025-08-13,Kochi,Family,6,Regular,Corporate Tie-up,None (Organic),15,Monsoon,No,4896.0,2481.95,0.0,7377.95,No,3.2,No
WON102180,2025-08-13,Kochi,Family,4,Combo (Park+Resort),Website,Referral,0,Monsoon,No,12160.0,1234.93,967.95,14362.88,Yes,2.4,No
WON101651,2025-08-13,Kochi,Friends Group,7,Fast Track,Walk-in,Email Campaign,0,Monsoon,No,12320.0,1941.32,1463.18,15724.5,No,4.1,No
WON102445,2025-08-13,Kochi,Family,6,Fast Track,Mobile App,None (Organic),0,Monsoon,No,10560.0,470.78,2343.88,13374.66,Yes,3.1,No
WON101675,2025-08-13,Bangalore,Couple,2,Season Pass,Travel Agent/OTA,Social Media Ad,20,Monsoon,No,5760.0,236.92,550.77,6547.69,No,3.0,No
WON100016,2025-08-13,Kochi,Family,5,Combo (Park+Resort),Walk-in,None (Organic),0,Monsoon,No,15200.0,357.02,249.72,15806.74,No,3.1,No
WON102909,2025-08-13,Kochi,Family,4,Regular,Website,Search/SEM,15,Monsoon,No,3264.0,1501.25,989.75,5755.0,No,2.8,Yes
WON101657,2025-08-13,Kochi,Family,5,Regular,Walk-in,None (Organic),0,Monsoon,No,4800.0,2579.43,1357.95,8737.38,No,3.6,No
WON102908,2025-08-13,Bangalore,Family,5,Fast Track,Website,Offline/Hoarding,10,Monsoon,No,7920.0,793.46,1466.77,10180.23,No,1.8,Yes
WON102183,2025-08-13,Bangalore,Corporate Group,34,Fast Track,Travel Agent/OTA,Referral,15,Monsoon,No,50864.0,7311.11,3382.61,61557.72,No,1.8,Yes
WON102697,2025-08-14,Hyderabad,Family,4,Regular,Website,Referral,10,Monsoon,No,3456.0,1142.56,572.15,5170.71,No,2.2,Yes
WON101262,2025-08-14,Bangalore,Family,5,Regular,Corporate Tie-up,Social Media Ad,15,Monsoon,No,4080.0,1911.05,1471.79,7462.84,No,4.6,No
WON102323,2025-08-14,Kochi,Family,4,Regular,Website,None (Organic),0,Monsoon,No,3840.0,1879.56,1468.03,7187.59,No,4.6,No
WON101527,2025-08-14,Kochi,Family,3,Combo (Park+Resort),Mobile App,None (Organic),0,Monsoon,No,9120.0,1180.65,525.96,10826.61,No,3.0,No
WON101530,2025-08-14,Bangalore,Friends Group,6,Fast Track,Mobile App,Social Media Ad,10,Monsoon,No,9504.0,2264.6,1557.01,13325.61,No,2.8,Yes
WON102403,2025-08-14,Bangalore,Corporate Group,51,Season Pass,Website,Social Media Ad,0,Monsoon,No,183600.0,15294.19,12533.36,211427.55,No,4.3,No
WON102122,2025-08-14,Bangalore,Couple,2,Season Pass,Mobile App,Email Campaign,20,Monsoon,No,5760.0,612.94,199.44,6572.38,Yes,3.8,No
WON100761,2025-08-14,Bangalore,Family,3,Fast Track,Website,Social Media Ad,20,Monsoon,No,4224.0,1182.86,354.35,5761.21,No,3.4,No
WON101436,2025-08-14,Kochi,Family,4,Combo (Park+Resort),Walk-in,Social Media Ad,20,Monsoon,No,9728.0,1720.71,395.81,11844.52,No,3.5,No
WON102985,2025-08-14,Bangalore,Solo,1,Regular,Corporate Tie-up,Social Media Ad,15,Monsoon,No,816.0,532.5,211.05,1559.55,No,3.3,No
WON102997,2025-08-14,Bangalore,Couple,2,Regular,Website,None (Organic),0,Monsoon,No,1920.0,1037.41,139.79,3097.2,No,3.5,No
WON100084,2025-08-14,Kochi,Friends Group,7,Regular,Walk-in,Email Campaign,15,Monsoon,No,5712.0,2209.62,0.0,7921.62,No,2.9,Yes
WON101702,2025-08-14,Hyderabad,School/College Group,31,Regular,Website,None (Organic),0,Monsoon,No,29760.0,12165.07,5237.64,47162.71,No,3.3,No
WON100502,2025-08-14,Bangalore,Family,6,Regular,Walk-in,None (Organic),0,Monsoon,No,5760.0,1788.04,1227.14,8775.18,Yes,4.6,No
WON100046,2025-08-14,Kochi,Friends Group,6,Regular,Walk-in,Referral,20,Monsoon,No,4608.0,2267.47,768.15,7643.62,No,3.7,No
WON102105,2025-08-15,Bangalore,Family,4,Regular,Website,Referral,0,Monsoon,No,3840.0,1070.09,510.13,5420.22,Yes,2.0,No
WON102619,2025-08-15,Bangalore,Couple,2,Fast Track,Website,None (Organic),0,Monsoon,No,3520.0,826.51,237.52,4584.03,No,2.8,Yes
WON102143,2025-08-15,Bangalore,Couple,2,Fast Track,Travel Agent/OTA,None (Organic),0,Monsoon,No,3520.0,769.76,213.81,4503.57,No,2.0,Yes
WON102614,2025-08-15,Bangalore,Couple,2,Regular,Website,Search/SEM,10,Monsoon,No,1728.0,565.35,120.41,2413.76,Yes,3.7,No
WON101775,2025-08-15,Hyderabad,Corporate Group,51,Regular,Mobile App,Social Media Ad,10,Monsoon,No,44064.0,21790.75,0.0,65854.75,Yes,4.0,No
WON100122,2025-08-15,Hyderabad,Friends Group,6,Season Pass,Website,Referral,0,Monsoon,No,21600.0,1779.68,357.98,23737.66,Yes,4.7,No
WON102669,2025-08-15,Hyderabad,Couple,2,Combo (Park+Resort),Website,Referral,0,Monsoon,No,6080.0,903.0,410.62,7393.62,Yes,3.4,No
WON101039,2025-08-15,Hyderabad,Friends Group,5,Regular,Website,None (Organic),0,Monsoon,No,4800.0,3279.72,628.86,8708.58,No,2.8,Yes
WON100102,2025-08-15,Hyderabad,Family,4,Regular,Walk-in,Referral,0,Monsoon,No,3840.0,1294.17,568.28,5702.45,No,3.4,No
WON101420,2025-08-15,Bangalore,Couple,2,Season Pass,Walk-in,Email Campaign,0,Monsoon,No,7200.0,725.47,140.65,8066.12,No,3.9,No
WON100253,2025-08-15,Kochi,Friends Group,6,Regular,Mobile App,Social Media Ad,10,Monsoon,No,5184.0,2362.43,2187.02,9733.45,No,3.7,No
WON102428,2025-08-15,Kochi,Friends Group,4,Combo (Park+Resort),Travel Agent/OTA,None (Organic),0,Monsoon,No,12160.0,866.92,339.5,13366.42,No,2.6,Yes
WON102603,2025-08-15,Hyderabad,Couple,2,Fast Track,Website,Social Media Ad,15,Monsoon,No,2992.0,384.69,333.11,3709.8,Yes,3.1,No
WON102258,2025-08-15,Bangalore,Friends Group,6,Regular,Mobile App,Referral,15,Monsoon,No,4896.0,1540.45,896.48,7332.93,No,3.2,No
WON100690,2025-08-16,Kochi,Friends Group,8,Season Pass,Walk-in,Search/SEM,10,Monsoon,Yes,28512.0,3043.1,474.14,32029.24,Yes,3.0,No
WON100135,2025-08-16,Kochi,Friends Group,6,Season Pass,Travel Agent/OTA,None (Organic),0,Monsoon,Yes,23760.0,1659.85,571.13,25990.98,No,3.3,No
WON100404,2025-08-16,Hyderabad,Couple,2,Combo (Park+Resort),Travel Agent/OTA,None (Organic),0,Monsoon,Yes,6688.0,561.78,574.68,7824.46,Yes,3.1,No
WON100410,2025-08-16,Hyderabad,Couple,2,Regular,Website,Search/SEM,0,Monsoon,Yes,2112.0,1100.97,315.56,3528.53,No,3.0,No
WON101028,2025-08-16,Bangalore,Friends Group,9,Regular,Travel Agent/OTA,None (Organic),0,Monsoon,Yes,9504.0,1882.3,2897.17,14283.47,No,2.9,Yes
WON100375,2025-08-16,Hyderabad,School/College Group,23,Regular,Walk-in,Social Media Ad,0,Monsoon,Yes,24288.0,14049.92,8230.35,46568.27,No,3.2,No
WON101601,2025-08-16,Hyderabad,Family,3,Combo (Park+Resort),Website,Search/SEM,20,Monsoon,Yes,8025.6,563.64,119.98,8709.22,No,2.9,Yes
WON102384,2025-08-16,Hyderabad,Family,4,Combo (Park+Resort),Mobile App,None (Organic),0,Monsoon,Yes,13376.0,1073.8,226.45,14676.25,No,3.6,No
WON102572,2025-08-16,Bangalore,Couple,2,Fast Track,Website,None (Organic),0,Monsoon,Yes,3872.0,668.71,64.71,4605.42,No,2.9,Yes
WON100166,2025-08-16,Kochi,Solo,1,Regular,Walk-in,Social Media Ad,10,Monsoon,Yes,950.4,374.02,271.17,1595.59,No,2.0,Yes
WON101042,2025-08-16,Bangalore,Family,6,Regular,Walk-in,Referral,20,Monsoon,Yes,5068.8,3929.1,362.57,9360.47,No,3.0,No
WON100307,2025-08-16,Bangalore,Solo,1,Combo (Park+Resort),Walk-in,Social Media Ad,0,Monsoon,Yes,3344.0,594.53,191.3,4129.83,Yes,2.8,No
WON100706,2025-08-16,Kochi,Couple,2,Season Pass,Website,Search/SEM,15,Monsoon,Yes,6732.0,583.66,650.24,7965.9,No,2.9,Yes
WON101203,2025-08-16,Hyderabad,Corporate Group,38,Regular,Mobile App,None (Organic),0,Monsoon,Yes,40128.0,22620.47,10550.03,73298.5,Yes,4.0,No
WON102824,2025-08-16,Bangalore,School/College Group,53,Regular,Website,Social Media Ad,20,Monsoon,Yes,44774.4,15640.45,1032.21,61447.06,No,3.6,No
WON100641,2025-08-16,Kochi,Friends Group,4,Regular,Website,Search/SEM,10,Monsoon,Yes,3801.6,1976.09,688.71,6466.4,Yes,2.1,No
WON100059,2025-08-17,Bangalore,Couple,2,Season Pass,Website,None (Organic),0,Monsoon,Yes,7920.0,639.91,455.15,9015.06,No,4.1,No
WON100417,2025-08-17,Kochi,Family,6,Fast Track,Travel Agent/OTA,Email Campaign,10,Monsoon,Yes,10454.4,3688.83,476.29,14619.52,No,3.1,No
WON101474,2025-08-17,Kochi,Family,4,Regular,Website,None (Organic),0,Monsoon,Yes,4224.0,1512.23,538.94,6275.17,Yes,2.3,No
WON102169,2025-08-17,Kochi,Family,6,Combo (Park+Resort),Travel Agent/OTA,None (Organic),0,Monsoon,Yes,20064.0,1829.89,1403.79,23297.68,No,3.6,No
WON101908,2025-08-17,Bangalore,Family,6,Regular,Website,Social Media Ad,15,Monsoon,Yes,5385.6,2736.59,480.02,8602.21,No,3.3,No
WON101284,2025-08-17,Kochi,Family,6,Season Pass,Travel Agent/OTA,None (Organic),0,Monsoon,Yes,23760.0,1843.37,428.03,26031.4,Yes,4.0,No
WON101815,2025-08-17,Bangalore,Family,4,Combo (Park+Resort),Travel Agent/OTA,Search/SEM,15,Monsoon,Yes,11369.6,1493.95,254.56,13118.11,No,2.8,Yes
WON101948,2025-08-17,Kochi,Corporate Group,29,Season Pass,Corporate Tie-up,None (Organic),15,Monsoon,Yes,97614.0,10345.59,1170.74,109130.33,No,3.2,No
WON100583,2025-08-17,Bangalore,Friends Group,9,Fast Track,Mobile App,Email Campaign,10,Monsoon,Yes,15681.6,2382.75,1409.21,19473.56,Yes,3.9,No
WON100643,2025-08-17,Kochi,Friends Group,6,Regular,Website,None (Organic),0,Monsoon,Yes,6336.0,2188.62,780.56,9305.18,No,3.1,No
WON101613,2025-08-17,Kochi,Family,5,Regular,Walk-in,None (Organic),0,Monsoon,Yes,5280.0,1436.37,1220.95,7937.32,No,2.5,Yes
WON101385,2025-08-17,Bangalore,Couple,2,Fast Track,Website,Referral,0,Monsoon,Yes,3872.0,893.04,469.98,5235.02,No,2.1,Yes
WON101484,2025-08-17,Bangalore,Corporate Group,36,Fast Track,Website,Referral,15,Monsoon,Yes,59241.6,18648.35,2840.16,80730.11,No,2.5,Yes
WON102920,2025-08-17,Kochi,Friends Group,8,Season Pass,Corporate Tie-up,None (Organic),25,Monsoon,Yes,23760.0,2097.27,430.49,26287.76,No,2.5,Yes
WON100216,2025-08-17,Kochi,Family,4,Fast Track,Website,Referral,0,Monsoon,Yes,7744.0,974.94,1480.76,10199.7,No,2.8,Yes
WON101765,2025-08-17,Hyderabad,Family,5,Regular,Website,None (Organic),0,Monsoon,Yes,5280.0,1708.96,1378.33,8367.29,No,2.7,Yes
WON100085,2025-08-17,Bangalore,Family,3,Regular,Website,Offline/Hoarding,10,Monsoon,Yes,2851.2,352.78,920.08,4124.06,No,3.3,No
WON102890,2025-08-18,Bangalore,Corporate Group,18,Regular,Website,Offline/Hoarding,15,Monsoon,No,14688.0,7674.15,2539.42,24901.57,No,2.8,Yes
WON100980,2025-08-18,Hyderabad,Family,3,Combo (Park+Resort),Website,None (Organic),0,Monsoon,No,9120.0,1530.77,249.99,10900.76,No,3.2,No
WON102880,2025-08-18,Hyderabad,Family,3,Regular,Walk-in,None (Organic),0,Monsoon,No,2880.0,1050.19,459.62,4389.81,No,2.7,Yes
WON101162,2025-08-18,Hyderabad,Couple,2,Fast Track,Website,None (Organic),0,Monsoon,No,3520.0,810.06,481.64,4811.7,No,3.5,No
WON101941,2025-08-18,Hyderabad,Friends Group,8,Regular,Walk-in,Search/SEM,10,Monsoon,No,6912.0,4566.94,214.51,11693.45,No,2.4,Yes
WON102287,2025-08-18,Kochi,Couple,2,Regular,Walk-in,Social Media Ad,10,Monsoon,No,1728.0,884.09,58.35,2670.44,No,3.9,No
WON101968,2025-08-18,Kochi,Friends Group,4,Regular,Website,None (Organic),0,Monsoon,No,3840.0,1219.42,270.7,5330.12,No,3.0,No
WON102069,2025-08-18,Kochi,Family,6,Fast Track,Walk-in,Email Campaign,0,Monsoon,No,10560.0,1963.83,1862.68,14386.51,No,3.7,No
WON100819,2025-08-18,Kochi,Family,4,Combo (Park+Resort),Mobile App,Search/SEM,20,Monsoon,No,9728.0,1915.84,1746.03,13389.87,No,4.0,No
WON100822,2025-08-18,Kochi,Corporate Group,28,Regular,Website,None (Organic),0,Monsoon,No,26880.0,2908.56,6851.53,36640.09,No,2.1,Yes
WON100082,2025-08-18,Bangalore,Family,5,Regular,Website,Offline/Hoarding,10,Monsoon,No,4320.0,906.85,841.92,6068.77,No,3.6,No
WON101238,2025-08-18,Hyderabad,Family,4,Fast Track,Walk-in,Email Campaign,15,Monsoon,No,5984.0,615.55,629.58,7229.13,No,3.4,No
WON100753,2025-08-18,Bangalore,Corporate Group,15,Regular,Website,None (Organic),0,Monsoon,No,14400.0,10014.32,3731.79,28146.11,No,3.5,No
WON102150,2025-08-18,Bangalore,Couple,2,Fast Track,Mobile App,Social Media Ad,0,Monsoon,No,3520.0,1146.26,202.3,4868.56,Yes,2.3,No
WON101614,2025-08-18,Kochi,Friends Group,5,Regular,Website,Referral,15,Monsoon,No,4080.0,1833.4,373.26,6286.66,Yes,3.8,No
WON100281,2025-08-19,Bangalore,Family,5,Regular,Corporate Tie-up,Email Campaign,20,Monsoon,No,3840.0,2582.92,2050.8,8473.72,No,3.4,No
WON102400,2025-08-19,Kochi,Friends Group,4,Fast Track,Website,Offline/Hoarding,0,Monsoon,No,7040.0,900.44,735.18,8675.62,Yes,3.5,No
WON101036,2025-08-19,Kochi,Family,6,Fast Track,Travel Agent/OTA,Email Campaign,15,Monsoon,No,8976.0,1767.79,894.2,11637.99,No,3.0,No
WON100702,2025-08-19,Hyderabad,Friends Group,5,Regular,Website,None (Organic),0,Monsoon,No,4800.0,834.6,451.51,6086.11,No,2.8,Yes
WON101308,2025-08-19,Kochi,Solo,1,Regular,Walk-in,None (Organic),0,Monsoon,No,960.0,368.83,65.07,1393.9,No,3.0,No
WON100133,2025-08-19,Bangalore,School/College Group,37,Season Pass,Walk-in,Social Media Ad,15,Monsoon,No,113220.0,11135.66,8368.39,132724.05,Yes,2.9,No
WON102299,2025-08-19,Kochi,Friends Group,6,Combo (Park+Resort),Travel Agent/OTA,Email Campaign,20,Monsoon,No,14592.0,1964.16,733.63,17289.79,Yes,3.3,No
WON101827,2025-08-19,Kochi,School/College Group,44,Combo (Park+Resort),Walk-in,Social Media Ad,10,Monsoon,No,120384.0,10198.09,8661.16,139243.25,No,3.3,No
WON102684,2025-08-19,Bangalore,Friends Group,9,Regular,Walk-in,Social Media Ad,0,Monsoon,No,8640.0,4791.26,1508.85,14940.11,No,3.8,No
WON100194,2025-08-19,Bangalore,Friends Group,6,Combo (Park+Resort),Walk-in,Offline/Hoarding,0,Monsoon,No,18240.0,684.53,850.28,19774.81,No,2.0,Yes
WON102437,2025-08-19,Kochi,Couple,2,Season Pass,Corporate Tie-up,Referral,15,Monsoon,No,6120.0,949.03,244.18,7313.21,Yes,3.0,No
WON101837,2025-08-19,Bangalore,Family,6,Fast Track,Walk-in,Referral,15,Monsoon,No,8976.0,1911.33,1221.82,12109.15,No,2.5,Yes
